バージョン,タイトル,ジャンル,アーティスト,プレー回数,BEGINNER 難易度,BEGINNER スコア,BEGINNER PGreat,BEGINNER Great,BEGINNER ミスカウント,BEGINNER クリアタイプ,BEGINNER DJ LEVEL,NORMAL 難易度,NORMAL スコア,NORMAL PGreat,NORMAL Great,NORMAL ミスカウント,NORMAL クリアタイプ,NORMAL DJ LEVEL,HYPER 難易度,HYPER スコア,HYPER PGreat,HYPER Great,HYPER ミスカウント,HYPER クリアタイプ,HYPER DJ LEVEL,ANOTHER 難易度,ANOTHER スコア,ANOTHER PGreat,ANOTHER Great,ANOTHER ミスカウント,ANOTHER クリアタイプ,ANOTHER DJ LEVEL,LEGGENDARIA 難易度,LEGGENDARIA スコア,LEGGENDARIA PGreat,LEGGENDARIA Great,LEGGENDARIA ミスカウント,LEGGENDARIA クリアタイプ,LEGGENDARIA DJ LEVEL,最終プレー日時
1st&substream,22DUNK,TECHNO,SLAKE,1,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,5,622,293,36,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2021-05-17 11:28
1st&substream,5.1.1.,PIANO AMBIENT,dj nagureo,3,0,0,0,0,---,NO PLAY,---,2,0,0,0,---,FULLCOMBO CLEAR,---,6,0,0,0,---,NO PLAY,---,10,1555,769,17,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2021-09-17 21:52
1st&substream,deep in you,DANCE POP,dj nagureo,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,5,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 23:11
1st&substream,Dr.LOVE,DANCE POP,baby weapon  feat.Asuka.M,0,0,0,0,0,---,NO PLAY,---,2,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,4,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 23:11
1st&substream,GAMBOL,BIG BEAT,SLAKE,8,0,0,0,0,---,NO PLAY,---,2,263,126,11,0,FULLCOMBO CLEAR,AAA,2,270,135,0,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2021-10-12 20:47
1st&substream,GENOM SCREAMS,TRANCE,L.E.D. LIGHT,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,ASSIST CLEAR,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 23:11
1st&substream,gentle stress,DRUM'N'BASS,DJ Swan,1,0,0,0,0,---,NO PLAY,---,2,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,9,1394,668,58,2,EX HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2021-08-26 19:17
1st&substream,GRADIUSIC CYBER,DIGI-ROCK,TAKA,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 23:11
1st&substream,KEEP ON MOVIN',DANCE POP,N.M.R.,2,0,0,0,0,---,NO PLAY,---,2,0,0,0,---,FULLCOMBO CLEAR,---,3,242,120,2,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2021-05-14 22:46
1st&substream,Macho Gang,TRIBAL HOUSE,ANAL SPYDER,0,0,0,0,0,---,NO PLAY,---,2,0,0,0,---,NO PLAY,---,7,0,0,0,---,ASSIST CLEAR,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 23:11
1st&substream,PARANOIA MAX～DIRTY MIX～,JUNGLE,190,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 23:11
1st&substream,R3,RAVE,tiger YAMATO,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 23:11
1st&substream,RUGGED ASH,FUTURE JAZZ,SYMPHONIC DEFOGGERS,3,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,3,0,0,0,---,FULLCOMBO CLEAR,---,9,0,0,0,---,FULLCOMBO CLEAR,---,11,1988,936,116,0,FULLCOMBO CLEAR,AAA,2021-07-05 22:06
1st&substream,THE EARTH LIGHT,TRANCE,L.E.D. LIGHT,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 23:11
2nd style,.59,CHILL OUT,dj TAKA,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,7,1108,531,46,1,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2021-02-20 20:06
2nd style,Digital MinD(A/T Libra mix),MINIMAL,TaQ,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 23:11
2nd style,Electro Tuned(the SubS mix),BIG BEAT,TaQ,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 23:11
2nd style,I Was The One,ITALO HOUSE,good-cool,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,3,0,0,0,---,FULLCOMBO CLEAR,---,4,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 23:11
2nd style,Indigo Vision(full flavour hide around mix),GOA TRANCE,TaQ,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 23:11
2nd style,PUT YOUR FAITH IN ME(for beatmania II),JAZZ FUNK,dj TAKA feat. UZI-LAY,1,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,6,858,424,10,1,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2021-09-04 12:15
2nd style,SP-TRIP MACHINE(for beatmania II),JUNGLE,dj TAKA feat. DE-SIRE,1,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,4,635,311,13,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2021-05-14 22:29
3rd style,CAN'T STOP FALLIN'IN LOVE,HYPER EUROBEAT,NAOKI,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2020-10-29 23:11
3rd style,Don't Stop!,HAPPY HANDBAG,dj TAKA feat. JP Miles,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,4,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 23:11
3rd style,era (nostalmix),DRUM'N'BASS,TaQ,44,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,1081,528,25,0,FULLCOMBO CLEAR,AAA,9,1534,750,34,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2021-10-10 22:34
3rd style,Holic,HARD TECHNO,TaQ,4,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,11,1683,808,67,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-12-22 22:57
3rd style,LEADING CYBER,DIGI-ROCK,dj TAKA,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 23:11
3rd style,Presto,PIANO AMBIENT,Osamu Kubota,3,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,FULLCOMBO CLEAR,---,8,978,480,18,0,FULLCOMBO CLEAR,AAA,8,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2021-08-23 14:57
3rd style,R5,RAVE,tigerYAMATO with ultrabeatbox,3,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,1754,867,20,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2021-09-17 21:16
3rd style,REINCARNATION,TRANCE,dj TAKA,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 23:11
3rd style,Schlagwerk,BIG BEAT,TaQ,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 23:11
3rd style,Tangerine Stream,AMBIENT,dj TAKA,1,0,0,0,0,---,NO PLAY,---,2,0,0,0,---,FULLCOMBO CLEAR,---,3,385,188,9,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2021-08-28 10:07
3rd style,THE SAFARI,WORLD HOUSE,Lion Musashi,0,2,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2020-10-29 23:11
4th style,250bpm,GABBA,AKIRA YAMAOKA,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,1378,657,64,2,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2021-05-17 12:53
4th style,ABSOLUTE,EPIC TRANCE,dj TAKA,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,ASSIST CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,11,2644,1250,144,5,EX HARD CLEAR,AAA,2021-07-02 20:18
4th style,B4U,SPEED RAVE,NAOKI,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,1957,945,67,1,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2021-05-03 17:31
4th style,Burnin' The Floor,EURO GROOVE,NAOKI,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,1412,691,30,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2021-02-27 13:50
4th style,CHECKING YOU OUT,HIP HOP,good-cool feat. JP Miles,6,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,910,429,52,1,FULLCOMBO CLEAR,AAA,11,1295,601,93,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2021-09-25 15:25
4th style,Clione,DUTCH TRANCE,kors k,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,11,0,0,0,---,EX HARD CLEAR,---,2020-10-29 23:11
4th style,DXY!,TECHNO,TaQ,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 23:11
4th style,empathy,DRUM'N'BASS,TaQ,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,8,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 23:11
4th style,era (step mix),DRUM'N'BASS,TaQ,31,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,9,1713,846,21,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2021-08-06 20:27
4th style,FLOWERS for ALBION,AMBIENT,dj TAKA,1,0,0,0,0,---,NO PLAY,---,2,0,0,0,---,NO PLAY,---,5,434,212,10,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2021-10-10 17:40
4th style,HIGHER,DANCE POP,NM feat. Sunny,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 23:11
4th style,Hitch Hiker2,WARP HOUSE,good-cool,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,9,1914,940,34,0,FULLCOMBO CLEAR,AAA,2020-11-06 17:07
4th style,KAMIKAZE,TECHNO,dj nagureo,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,2271,1116,39,3,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2021-01-30 20:03
4th style,LOVE WILL・・・,TRANCE,riewo,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 23:11
4th style,minimalian,MINIMAL,DETROIAN,2,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,9,1383,677,29,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2021-09-20 13:54
4th style,starmine,HAPPY HARDCORE,Ryu☆,0,2,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 23:11
4th style,Voltage (feat. Hidemaru),BIG BEAT,TaQ,15,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,8,1321,651,19,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2021-08-06 20:14
5th style,Abyss,INTELLIGENCE,dj TAKA,3,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,1606,789,28,0,FULLCOMBO CLEAR,AAA,8,1870,925,20,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2021-07-31 09:55
5th style,LOVE AGAIN TONIGHT～for Mellisa mix～,HYPER EUROBEAT,NAOKI feat.PAULA TERRY,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 23:11
5th style,QQQ,TECHNO,TaQ,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,1569,665,239,40,NO PLAY,AA,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2021-07-25 17:13
5th style,Radical Faith,BIG BEAT,TaQ,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,7,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 23:11
5th style,Real,DRUM'N'BASS,Aya,3,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,9,1715,807,101,4,EX HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2021-05-03 17:29
5th style,Regulus,INSTRUMENTAL,DJ.W,2,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,1693,816,61,4,EX HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2021-05-14 19:20
5th style,RIDE ON THE LIGHT (HI GREAT MIX),POWER FUSION,Mr.T,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,10,0,0,0,---,EX HARD CLEAR,---,2020-10-29 23:11
5th style,RISLIM,NEW ROMANTIC,ric,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2020-10-29 23:11
5th style,Spin the disc,HOUSE,good-cool,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,8,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2020-10-29 23:11
5th style,STILL IN MY HEART,HYPER EUROBEAT,NAOKI,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,1857,892,73,5,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2021-05-03 14:53
5th style,sync,TRANCE,OutPhase (TaQ/dj TAKA),2,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,2299,1111,77,2,EX HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2021-09-20 13:57
5th style,THE SHINING POLARIS,EPIC TRANCE,L.E.D. feat. Sana,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,8,1583,784,15,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2021-07-10 13:58
5th style,V,PROGRESSIVE,TAKA,3,2,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,12,2927,1418,91,1,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2021-05-17 12:21
6th style,19，November,HOUSE,good-cool,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 23:11
6th style,Blueberry Stream,HOUSE,dj TAKA,3,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,8,1619,775,69,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2021-09-04 14:18
6th style,Buffalo,ROCK,good-cool feat. Hideo Suwa,3,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,11,2488,1207,74,6,EX HARD CLEAR,AAA,2021-07-05 22:29
6th style,Colors (radio edit),TRANCE,dj TAKA,3,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,12,2396,1158,80,4,EX HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2021-10-10 12:59
6th style,DIVE ～INTO YOUR HEART～,HYPER TRANCE EURO BEAT,NAOKI feat.PAULA TERRY,2,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,2084,1019,46,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2021-07-21 15:27
6th style,fly through the night,TRANCE,Mr.T,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,8,0,0,0,---,ASSIST CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 23:11
6th style,Free Style,DANCE POP,Shapes,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 23:11
6th style,Frozen Ray (original mix),TRANCE,dj TAKA,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 23:11
6th style,G2,DRUM'N'BASS,Aya,7,0,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2260,1087,86,1,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2021-07-09 15:18
6th style,Linus,LOUNGE POP,LEGO STUDIO,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 23:11
6th style,NEMESIS,TECHNO,D.J.SETUP,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,1813,850,113,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2021-03-04 20:24
6th style,rottel-da-sun,ROTTERDAM TECHNO,sampling masters MEGA,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 23:11
6th style,SOMETHING WONDERFUL,EPIC TRANCE,L.E.D.,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 23:11
6th style,Summer Vacation(CU mix),TRIP HOP,OutPhase,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2020-10-29 23:11
6th style,Take It Easy,INSTRUMENTAL,Aya,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,11,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 23:11
6th style,VJ ARMY,ALL MIX,good-cool,2,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,2221,1075,71,2,EX HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2021-10-10 12:54
6th style,こっちを向いてよ,SOUL,vivi,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,7,1345,642,61,1,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2021-09-19 13:59
6th style,電人イェーガーのテーマ(Theme of DENJIN J),NU-NRG,L.E.D.,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2020-10-29 23:11
7th style,A,RENAISSANCE,D.J.Amuro,5,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,12,2452,1195,62,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2021-09-25 17:46
7th style,AVE DE RAPINA,ALTERNATIVE HOUSE,Shawn The Horny Master,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,9,1815,881,53,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2021-09-19 21:24
7th style,Bad Routine,FILTER HOUSE,D.J. Spugna,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,HARD CLEAR,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 23:11
7th style,Burning Heat! (Full Option Mix),12 BEAT,Mr.T with Motoaki.F,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,1476,723,30,2,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2021-08-20 22:17
7th style,Cheer Train,BIG BEAT,Fuzita Blender,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 23:11
7th style,D2R,HYPER ROCK BEAT,NAOKI,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 23:11
7th style,DESTINY,HYPER EUROBEAT,NAOKI feat.Paula Terry,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,1786,868,50,7,ASSIST CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2021-02-27 11:42
7th style,foreplay,PROGRESSIVE JAZZ,Osamu Kubota,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 23:11
7th style,Glorious Days,HIP HOP&SOUL,Noria,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,5,0,0,0,---,FULLCOMBO CLEAR,---,6,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-10-29 23:11
7th style,Happy Wedding,HOUSE,ASKA,2,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,8,1801,863,75,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2021-06-21 15:25
7th style,Last Message,EUROBEAT,good-cool feat. Meg,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,9,1574,758,58,4,EX HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2021-05-21 18:55
